struct_idx	county	phillimore	head_of_manor	geld	g_code	vill_tax	taxed_on	lords_geld	new_land	ploughlands	p_code	lords_ploughs	mens_ploughs	total_ploughs	lords_ploughs_possible	mens_ploughs_possible	total_ploughs_possible	villagers	smallholders	slaves	female_slaves	freemen	free_men	priests	cottagers	other_pop	misc_pop	misc_pop_categories	burgesses	mills	mill_value	meadow	meadow_units	pasture	pasture_units	woodland	woodland_units	fisheries	salthouses	payments	payments_units	churches	church_land	value_86	value_66	value_qr	values	render	waste	waste_66	waste_qr	waste_86	duplicates	subholdings	notes
22127	SUF	"21,6"	-	3.5	geld	20					-	2	2	4				6	5	4	0	0	0	0	0	0	0	-	0	0.5		5	acres		-		-	2			-	1	0.5	6	4		was;now		none	N	N	N	-	-	
22128	SUF	"21,7"	Lakenheath	1	geld						-	2	0	2				0	3	4	0	0	0	0	0	0	0	-	0			13	acres		-		-	2			-	1	0	1	1	1	always		none	N	N	N	-	-	"Geld: tax in Lakenheath ( 21,6)."
22129	SUF	"21,8"	-	0.5	geld						-	0	0.5	0.5				0	3	0	0	0	0.5	0	0	0	0	-	0			1	acres		-		-				-			0.25			now		none	N	N	N	-	-	
22130	SUF	"21,9"	-	0.24	geld						-	0	0.5	0.5				0	0	0	0	0	3	0	0	0	0	-	0				-		-		-				-			0.25			now		none	N	N	N	-	-	
22131	SUF	"21,10"	-	8.31	exemption	15	8.06				-	3	7	10				16	18	5	0	1	0	0	0	0	0	-	0	1		12	acres		-	5	pigs				-	1	0.25	16	10		was;now		none	N	N	N	-	-	
22132	SUF	"21,11"	-	6.91	exemption	10	6.02				-	2	7.5	9.5				12	14	4	0	5	0	0	0	0	0	-	0			10	acres		-	6	pigs				-	1	0.66	12.25	6		was;now		none	N	N	N	-	-	
22133	SUF	"21,12"	-	0.3	geld						-	0	0	0				0	1	0	0	0	0	0	0	0	0	-	0			0	acres		-		-				-			0.25			now		none	N	N	N	-	-	
22134	SUF	"21,13"	-	0.12	geld						-	0	0	0				0	1	0	0	1	0	0	0	0	0	-	0				-		-		-				-			0.04			now		none	N	N	N	-	-	
22135	SUF	"21,14"	-	0.34	geld						-	0	0	0				0	0	0	0	3	0	0	0	0	0	-	0				-		-		-				-			0.2			now		none	N	N	N	-	Y	
22136	SUF	"21,15"	-	3.33	exemption	4	3				-	2	6	8				9	15	0	0	0	0	0	0	0	0	-	0	1		20	acres		-		-				-	1	0.33	5	4		was;now		none	N	N	N	-	-	
22137	SUF	"21,16"	Barking	7.74	exemption	20	7.05				-	3	18	21				25	30	4	0	0	4	0	0	0	0	-	0	2		52	acres		-	50	pigs				-	1	0.69	20.1	16	20	tre;qr;now		none	N	N	N	-	Y	"Shared statistics: 21,16;20, valuation recorded here. Values: the abbot granted it at a revenue for £20, assumed to be the intermediate and current valuations. Mills: 1 mill and the dam of another mill."
22138	SUF	"21,17"	-	1	geld						-	0	2	2				0	0	0	0	0	25	0	0	0	0	-	0			3	acres		-		-				-			1			now		none	N	N	N	-	-	
22139	SUF	"21,18"	-	1.03	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-	1	0.05	0.5			now		none	N	N	N	-	-	
22140	SUF	"21,19"	-	0.18	geld						-	0	0.5	0.5				0	0	0	0	0	1	0	0	0	0	-	0			0	acres		-		-				-			0.15			now		none	N	N	N	-	-	
22141	SUF	"21,20"	Barking	0.25	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-						assessed elsewhere		none	N	N	N	-	-	"Shared statistics: 21,16;20, valuation recorded in 21,16."
22142	SUF	"21,21"	Little Blakenham	0.1	geld						-	0	0	0				0	0	0	0	1	0	0	0	0	0	-	0				-		-		-				-						assessed elsewhere		none	N	N	N	-	-	Values: in the valuation of Little Blakenham (not recorded).
22143	SUF	"21,22"	-	0.12	geld						-	0	0	0				0	2	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.12			now		none	N	N	N	-	-	
22144	SUF	"21,23"	-	0.01	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.01			now		none	N	N	N	-	-	
22145	SUF	"21,24"	Barham	0.13	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-						assessed elsewhere		none	N	N	N	-	-	"Shared statistics: 8,66 and 21,24, valuation recorded in 8,66."
22146	SUF	"21,25"	-	0.01	geld						-	0	0	0				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.01			now		none	N	N	N	-	Y	
22147	SUF	"21,26"	-	4.67	geld	20					-	1	7.5	8.5				24	11	2	0	1	1	0	0	0	0	-	0	2		15	acres		-	16	pigs				-	1	0.13	6	12.5		was;now		none	N	N	N	-	Y	"Landowners: Roger may have held the manor, not just the subholding as assumed here."
22148	SUF	"21,27"	-	0.06	geld						-	0	0.25	0.25				0	0	0	0	0	3	0	0	0	0	-	0				-		-		-				-			0.1	0.08		was;now		none	N	N	N	-	-	
22149	SUF	"21,28"	-	1.65	geld	13.5					-	1	4	5				6	6	0	0	0	1	0	0	0	0	-	0			6	acres		-	60	pigs				-	1	0.06	5	4		was;now		none	N	N	N	-	Y	
22150	SUF	"21,29"	-	0.27	geld						-	0	1	1				0	0	0	0	0	1	0	0	0	0	-	0			1	acres		-		-				-			0.31			now		none	N	N	N	-	Y	
22151	SUF	"21,30"	-	0.16	geld						-			0.5				1	0	0	0	0	0	0	0	0	0	-	0			1	acres		-		-				-			0.25			now		none	N	N	N	-	-	
22152	SUF	"21,31"	-	0.03	geld						-	0	0	0				0	0	0	0	0	0.5	0	0	0	0	-	0				-		-		-				-			0.03			now		none	N	N	N	-	-	
22153	SUF	"21,32"	-	0.02	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.03			now		none	N	N	N	-	-	
22154	SUF	"21,33"	-	4.17E-03	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			4.17E-03			now		none	N	N	N	-	-	
22155	SUF	"21,34"	-	0.08	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.08			now		none	N	N	N	-	-	
22156	SUF	"21,35"	-	0.01	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.01			now		none	N	N	N	-	-	
22157	SUF	"21,36"	-	0.21	geld						-	0	0.5	0.5				0	0	0	0	0	5	0	0	0	0	-	0				-		-		-				-			0.2			now		none	N	N	N	-	-	
22158	SUF	"21,37"	Sudbourne	0.11	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.11			now		none	N	N	N	-	Y	
22159	SUF	"21,38"	Sudbourne	6.06	geld	20					-	1	6	7		6	6	14	21	0	0	0	0	0	0	0	0	-	0			4	acres		-	12	pigs				-	1	0.06	7	7	7	always		none	N	N	N	-	-	"Shared statistics: 8,25 and 21,38, valuation recorded here."
22160	SUF	"21,39"	-	4.46	geld	9					-	2	5.5	7.5				10	9	2	0	0	4	0	0	0	0	-	0			4	acres		-	400	pigs				-	1	0.13	10.5	10		was;now		none	N	N	N	-	Y	Landowners: Ralph holds from Ranulf Peverel. 4 free men are named.
22161	SUF	"21,40"	-	2	geld	1.25					-	4	0.5	4.5				0	5	4	0	0	0	0	0	0	0	-	0			8	acres		-	12	pigs				-			3	2		was;now		none	N	N	N	-	-	
22162	SUF	"21,41"	-	0.16	geld						-	0	0	0				0	0	0	0	0	3	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-	
22163	SUF	"21,42"	-	11.01	geld	15					-	3	16	19				36	26	8	0	0	0	0	0	0	0	-	0			16	acres		-	20	pigs				-	1	0.01	40	20		was;now		none	N	N	N	-	-	
22164	SUF	"21,43"	-	3.17	geld	2.5					-	3	1.25	4.25				6	9	1	0	2	0	0	0	0	0	-	0	1		8	acres		-	6	pigs				-	1	0.05	8	4		was;now		none	N	N	N	-	-	
22165	SUF	"21,44"	-	1.85	geld						-	1	1	2				0	3	0	0	6	0	0	0	0	0	-	0			4	acres		-		-				-			1.25			now		none	N	N	N	-	Y	
22166	SUF	"21,45"	Hoxne	2.86	geld	11.5					-	1	5	6				0	7	0	0	0	13	0	0	0	0	-	0			11	acres		-	140	pigs				-	1	0.2	4.2	4.66		was;now		none	N	N	N	-	Y	
22167	SUF	"21,46"	Hoxne	1	geld						-	0	2	2				2	3	0	0	0	1	0	0	0	0	-	0			5	acres		-	10	pigs				-			1.25	1		was;now		none	N	N	N	-	-	
22168	SUF	"21,47"	-	2.25	geld						-	2	4	6				7	13	1	0	0	3	0	0	0	0	-	80				-		-	6	pigs				-	0.5	0.01	5.15	5	5	always		none	N	N	N	-	Y	Population: burgesses live in Dunwich.
22169	SUF	"21,48"	-	0.01	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.06			now		none	N	N	N	-	-	
22170	SUF	"21,49"	-	0.36	geld						-	0	1	1				0	3	0	0	0	2	0	0	0	0	-	0			1	acres		-		-				-			1			now		none	N	N	N	-	-	
22171	SUF	"21,50"	-	0.13	geld						-	0	0.5	0.5				0	2	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-	
22172	SUF	"21,51"	-	0.01	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.01			now		none	N	N	N	-	-	
22173	SUF	"21,52"	-	0.05	geld						-	0	0.25	0.25				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-			11	miscellaneous			0.08			now		none	N	N	N	-	-	"Payments: jurisdiction of 5 1/2 Hundreds, £11."
22174	SUF	"21,53"	-	2	geld	3					-	2	3	5				5	8	1	0	0	0	0	0	0	0	-	0			8	acres		-	5	pigs				-			2	2	2	always		none	N	N	N	-	-	
22175	SUF	"21,54"	-	2.1	geld	4.25					-	2	3	5				5	3	2	0	1	0	0	0	0	0	-	0	2		6	acres		-		-				-	1	0	2	2	2	always		none	N	N	N	-	-	
22176	SUF	"21,55"	-	1.25	geld	15					-	2	1	3				2	5	0	0	0	0	0	0	0	0	-	0			4	acres		-		-				-			2	1		was;now		none	N	N	N	-	-	
22177	SUF	"21,56"	-	0.05	geld						-	0	0	0				0	0	0	0	0	1.5	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-	Population: 3 half free men.
22178	SUF	"21,57"	-	0.18	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.2			now		none	N	N	N	-	-	
22179	SUF	"21,58"	-	0.5	geld						-	0	1	1				0	0	0	0	0	5	0	0	0	0	-	0			3	acres		-		-				-			0.6	0.5		was;now		none	N	N	N	-	-	
22180	SUF	"21,59"	-	0.16	geld						-	0	0.5	0.5				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-	
22181	SUF	"21,60"	-	0.12	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-	
22182	SUF	"21,61"	-	0.04	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.03			now		none	N	N	N	-	-	
22183	SUF	"21,62"	-	0.95	geld						-	0	1	1				0	0	0	0	0	6	0	0	0	0	-	0			6	acres		-		-				-			0.95	1.62		was;now		none	N	N	N	-	Y	
22184	SUF	"21,63"	-	0.03	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.03			now		none	N	N	N	-	-	
22185	SUF	"21,64"	-	1	geld	2.5					-	0	1	1				0	2	0	0	0	8	0	0	0	0	-	0			4	acres		-		-				-			0.8			now		none	N	N	N	-	-	
22186	SUF	"21,65"	-	0.13	geld						-	0	0.5	0.5				0	0	0	0	0	1	0	0	0	0	-	0			0	acres		-		-				-			0.15			now		none	N	N	N	-	-	
22187	SUF	"21,66"	-	0.33	geld						-	0	0.5	0.5				0	2	0	0	0	2	0	0	0	0	-	0			4	acres		-		-				-			0.2			now		none	N	N	N	-	-	
22188	SUF	"21,67"	-	0.05	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-	
22189	SUF	"21,68"	-	0.03	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.03			now		none	N	N	N	-	-	
22190	SUF	"21,69"	-	0.33	geld						-	0	1.5	1.5				0	7	0	0	0	1	0	0	0	0	-	0			1	acres		-		-				-			0.5			now		none	N	N	N	-	-
22191	SUF	"21,70"	-	0.33	geld						-	0	1	1				0	4	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.3			now		none	N	N	N	-	-
22192	SUF	"21,71"	-	0.43	geld						-	0	1.5	1.5				0	0.5	0	0	0	10.5	0	0	0	0	-	0			2	acres		-		-				-			0.6	0.3		was;now		none	N	N	N	-	Y
22193	SUF	"21,72"	-	0.12	geld						-	0	0.5	0.5				0	0	0	0	0	3.5	0	0	0	0	-	0				-		-		-				-			0.2	0.1		was;now		none	N	N	N	-	-
22194	SUF	"21,73"	-	0.05	geld						-	0	0	0				0	0	0	0	0	1.5	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-
22195	SUF	"21,74"	-	0.06	geld						-	0	0.5	0.5				0	0	0	0	0	1.5	0	0	0	0	-	0				-		-		-				-			0.06			now		none	N	N	N	-	-
22196	SUF	"21,75"	-	0.3	geld						-	0	0.5	0.5				0	0	0	0	0	5.75	0	0	0	0	-	0				-		-		-				-			0.4			now		none	N	N	N	-	Y
22197	SUF	"21,76"	-	0.05	geld						-	0	0	0				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-
22198	SUF	"21,77"	-	0.1	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-
22199	SUF	"21,78"	-	0.27	geld						-	0	1	1				0	0	0	0	0	2	0	0	0	0	-	0			1	acres		-		-				-			0.25			now		none	N	N	N	-	-
22200	SUF	"21,79"	-	0.26	geld						-	0	0.5	0.5				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.25	0.25	0.25	always		none	N	N	N	-	-
22201	SUF	"21,80"	-	2.42	geld	27					-	2	5	7				9	13	0	0	4	5	0	0	0	0	-	0	1		19	acres		-		-				-			2.16	2.16	2.16	always		none	N	N	N	-	Y
22202	SUF	"21,81"	-	0.15	geld						-	0	0.5	0.5				0	0	0	0	0	1	0	0	0	0	-	0			1	acres		-		-				-			0.25	0.25	0.25	always		none	N	N	N	-	-
22203	SUF	"21,82"	-	0.05	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-
22204	SUF	"21,83"	-	2.85	geld						-	0	9	9				0	0	0	0	0	76	0	0	0	0	-	0			7	acres		-		-				-	1	0.13	4.15	3		was;now		none	N	N	N	-	Y
22205	SUF	"21,84"	-	0.67	geld						-	0	2	2				0	0	0	0	0	6	0	0	0	0	-	0			0	acres		-		-				-			1	0.75		was;now		none	N	N	N	-	-
22206	SUF	"21,85"	-	0.3	exemption		0.05				-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0			2	acres		-		-				-	1	0.25	0.25			now		none	N	N	N	-	-
22207	SUF	"21,86"	-	0.18	geld						-	0	0.5	0.5				0	0	0	0	0	2	0	0	0	0	-	0			2	acres		-		-				-			0.25	0.2		was;now		none	N	N	N	-	-
22208	SUF	"21,87"	-	0.03	geld						-	0	0	0				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-
22209	SUF	"21,88"	-	0.03	geld						-	0	0	0				0	0	0	0	0	3	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-
22210	SUF	"21,89"	-	8.33E-03	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			8.33E-03			now		none	N	N	N	-	-
22211	SUF	"21,90"	-	0.7	geld						-	0	1.5	1.5				0	2	0	0	0	9	0	0	0	0	-	0	1		6	acres		-		-				-			0.7	0.7	0.7	always		none	N	N	N	-	Y
22212	SUF	"21,91"	-	0.33	geld						-	0	1	1				0	0.5	0	0	0	7.5	0	0	0	0	-	0			2	acres		-		-				-			0.5	0.5	0.5	always		none	N	N	N	-	-
22213	SUF	"21,92"	-	0.11	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.08			now		none	N	N	N	-	-
22214	SUF	"21,93"	-	0.01	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.01			now		none	N	N	N	-	-
22215	SUF	"21,94"	-	0.12	geld						-	0	0	0				0	0	0	0	0	0.5	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-
22216	SUF	"21,95"	-	3.12	geld	3.5					-	2	5	7				10	16	2	0	0	4	0	0	0	0	-	0	1		7	acres		-	20	pigs				-	1	0.07	4.11	5		was;now		none	N	N	N	-	Y
22217	SUF	"21,96"	-	0.06	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.2			now		none	N	N	N	-	-
22218	SUF	"21,97"	-	0.02	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.02			now		none	N	N	N	-	-
22219	SUF	"21,98"	-	0.13	geld						-			0.5				1	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-
22220	SUF	"21,99"	-	0.5	geld						-	0	1	1				0	0	0	0	0	4	0	0	0	0	-	0			1	acres		-		-				-			0.4	0.4		was;now		none	N	N	N	-	-
22221	SUF	"21,100"	-	0.47	geld						-	0	1.5	1.5				0	0	0	0	0	3	0	0	0	0	-	0				-		-		-				-			0.5	0.25		was;now		none	N	N	N	-	Y
22222	SUF	"21,101"	-	0.13	geld						-	0	0	0				0	0	0	0	0	0.5	0	0	0	0	-	0				-		-		-				-			0.13			now		none	N	N	N	-	-	
22223	SUF	"21,102"	-	0.05	geld						-	0	0	0				0	0	0	0	0	0.5	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-	
22224	SUF	"21,103"	-	0.08	geld						-	0	0	0				0	2	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-	
22225	SUF	"21,104"	-	0.15	geld						-	0	0	0				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-	
22226	SUF	"21,105"	-	0.04	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.04			now		none	N	N	N	-	-	
22228	SUF	"22,1"	Udeham	2	geld						-	2	1	3				7	0	0	0	0	0	0	0	0	0	-	0	1		10	acres		-		-				-			12	2		was;now		none	N	N	N	-	-	"Shared statistics: 22,1-2, valuation recorded here."
22229	SUF	"22,2"	Udeham	0.41	geld						-	0	0	0				1	3	0	0	0	0	0	0	0	0	-	0	0		2	acres		-		-				-						assessed elsewhere		none	N	N	N	-	-	"Shared statistics: 22,1-2, valuation recorded in 22,1."
22230	SUF	"22,3"	-	2	geld						-	0	3	3				0	0	0	0	0	34	0	0	0	0	-	0			6	acres		-		-				-	1	0.5	8.25			now		none	N	N	N	-	-	
22232	SUF	"23,1"	Creeting	0.29	geld						-	0	1	1				1	2	0	0	0	2	0	0	0	0	-	0			2	acres		-		-				-	0.5	0.08				assessed elsewhere		none	N	N	N	-	Y	"Shared statistics: 23,1-2, valuation recorded in 23,2."
22233	SUF	"23,2"	Creeting	1.5	geld						-	1	1	2				4	12	2	0	0	0	0	0	0	0	-	0			4	acres		-		-				-			6	5		was;now		none	N	N	N	-	-	"Shared statistics: 23,1-2, valuation recorded here."
22234	SUF	"23,3"	[Old] Newton	1	geld						-	1	1	2				3	12	1	0	0	0	0	0	0	0	-	0	2		5	acres		-	6	pigs				-			3			now		none	N	N	N	-	-	"Shared statistics: 23,3;6, valuation recorded here. Geld: tax recorded in 23,5."
22235	SUF	"23,4"	-	1.33	geld						-	0	1.5	1.5				0	0	0	0	0	24	0	0	0	0	-	0				-		-		-				-	1	0.08	1			now		none	N	N	N	-	-	Geld: virgate assumed to be 1/4 carucate.
22236	SUF	"23,5"	-		no units	5					-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-						no data		none	N	N	N	-	-	
22237	SUF	"23,6"	Creeting	0.09	geld						-	0	0	0				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-						assessed elsewhere		waste implied	N	N	Y	-	-	"Shared statistics: 23,3;6, valuation recorded in 23,3."
22239	SUF	"24,1"	-	3.7	geld	7.5					-	2	5	7				6	18	1	0	1	1	0	0	0	0	-	0	1		5	acres		-	60	pigs				-	1	0.02	5.18	4		was;now		none	N	N	N	-	-	"Values: of this manor then £4; now 100s. [Value] of the free man 4s. less 4d."""
22241	SUF	"25,1"	-	25.5	geld	15					-	7	25.5	32.5				30	30	20	0	5	0	0	0	0	0	-	43	1		43	acres		-	12	pigs				-			40	40		was;now		none	N	N	N	-	-	
22242	SUF	"25,2"	-	25.7	exemption	15	25.16				-	7	24	31				41	30	14	0	0	0	0	0	0	0	-	0	1		48	acres		-	160	pigs				-	2	0.53	40.2	30	40.2	tre;qr;now		none	N	N	N	-	-	
22243	SUF	"25,3"	Desning	21.5	geld	37					-	10	33.5	43.5				28	91	20	0	0	0	0	0	0	0	-	0	4		15	acres		-	80	pigs				-	2	1.5	40	30	40	tre;qr;now	65	none	N	N	N	-	-	"Shared statistics: 25,3;35-36;40, valuation recorded here. Values: he gave it to a reeve at £65, but the manor could not bear it. Geld: 37d in tax in 2 Hundreds."
22244	SUF	"25,4"	-	2.08	geld						-	0	2	2				0	3	2	0	1	0	0	0	0	0	-	0			2	acres		-	10	pigs				-			2.5	2	2	tre;qr;now		none	N	N	N	-	-	"Geld: tax recorded in 25,5a."
22245	SUF	"25,5"	-	1.67	geld						-	3	0.5	3.5				0	9	2	0	2	0	0	0	0	0	-	0			3	acres		-	4	pigs				-			2	1		was;now		none	N	N	N	-	-	"Geld: tax recorded in 25,5a."
22246	SUF	"25,5a"	-		no units	9					-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-						no data		none	N	N	N	-	-	"Geld: Denston, tax of 2 1/2d; Clopton 6 1/2d. Memo only, on tax."
22247	SUF	"25,6"	-	2.33	exemption		2				-	2	2	4				1	5	2	0	1	0	0	0	0	0	-	0			2	acres		-	60	pigs				-	1	0.33	3.25	2		was;now		none	N	N	N	-	-	
22248	SUF	"25,7"	-	3	geld						-	3	4	7				5	13	1	0	2	0	0	0	0	0	-	0			6	acres		-	20	pigs				-	1	0	4.5	3		was;now		none	N	N	N	-	-	
22249	SUF	"25,8"	-	1	geld						-	1	0.5	1.5				2	0	1	0	1	0	0	0	0	0	-	0				-		-		-				-			1			now		none	N	N	N	-	-	
22250	SUF	"25,9"	-	1	geld						-	1	0	1				0	3	1	0	1	0	0	0	0	0	-	0			3	acres		-		-				-			1	1	1	always		none	N	N	N	-	-	
22251	SUF	"25,10"	-	1.26	exemption		1				-	1	0.25	1.25				1	3	1	0	1	0	0	0	0	0	-	0			4	acres		-		-				-	1	0.26	1	1	1	always		none	N	N	N	-	-	
22252	SUF	"25,11"	-	1	geld						-	0	1	1				0	2	0	0	1	0	0	0	0	0	-	0			3	acres		-		-				-			1.5	1		was;now		none	N	N	N	-	-	
22253	SUF	"25,12"	-	2	geld						-	0	2	2				0	2	0	0	11	0	0	0	0	0	-	0			2	acres		-		-				-			2			now		none	N	N	N	-	-	
22254	SUF	"25,13"	-	0.05	geld						-	0	0	0				0	0	0	0	1	0	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-	
22255	SUF	"25,14"	-	0.5	geld						-	0	1	1				0	0	0	0	1	0	0	0	0	0	-	0			2	acres		-		-				-			0.8	0.4		was;now		none	N	N	N	-	-	
22256	SUF	"25,15"	-	0.25	geld						-	0	0.5	0.5				0	0	0	0	1	0	0	0	0	0	-	0				-		-		-				-			0.25			now		none	N	N	N	-	-	
22257	SUF	"25,16"	-	0.5	geld						-	0	1	1				0	3	0	0	1	0	0	0	0	0	-	0			2	acres		-		-				-			0.5			now		none	N	N	N	-	-	
22258	SUF	"25,17"	-	0.3	geld						-	0	0.25	0.25				0	0	0	0	1	0	0	0	0	0	-	0			3	acres		-		-				-			0.3			now		none	N	N	N	-	-
22259	SUF	"25,18"	-	0.54	geld						-	0	0.5	0.5				0	0	0	0	3	0	0	0	0	0	-	0				-		-		-				-			0.5			now		none	N	N	N	-	-
22260	SUF	"25,19"	-	0.79	geld						-	1	0	1				0	3	1	0	0	1	0	0	0	0	-	0			2	acres		-		-				-			1.37			now		none	N	N	N	-	Y
22261	SUF	"25,20"	-	1	geld						-	0	1	1				0	4	2	0	0	2	0	0	0	0	-	0			4	acres		-		-				-			1			now		none	N	N	N	-	-
22262	SUF	"25,21"	-	0.25	geld						-	0	0	0				0	1	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.25			now		none	N	N	N	-	-
22263	SUF	"25,22"	-	0.23	geld						-	0	0	0				0	0	0	0	1	0	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-
22264	SUF	"25,23"	-	0.1	geld						-	0	0	0				1	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-
22265	SUF	"25,24"	-	0.05	geld						-	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-
22266	SUF	"25,25"	-	0.5	geld						-	0	0	0				0	0	0	0	0	1	0	0	0	0	-	0				-		-		-				-			0.5			now		none	N	N	N	-	-
22267	SUF	"25,26"	-	0.05	geld						-	0	0	0				0	0	0	0	2	0	0	0	0	0	-	0				-		-		-				-			0.05			now		none	N	N	N	-	-
22268	SUF	"25,27"	-	1.23	geld						-	0	3	3				0	1	0	0	0	4	0	0	0	0	-	0	0.66		5	acres		-	9	pigs				-	1	0.06	1	0.5	0.5	always		none	N	N	N	-	Y
22269	SUF	"25,28"	-	0.12	geld						-	0	0.5	0.5				0	0	0	0	1	0	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-
22270	SUF	"25,29"	-	0.16	geld						-	0	1	1				0	2	0	0	1	0	0	0	0	0	-	0				-		-		-				-			0.2			now		none	N	N	N	-	-
22271	SUF	"25,30"	-	0.12	geld						-	0	0.5	0.5				0	0	0	0	0	2	0	0	0	0	-	0				-		-		-				-			0.15			now		none	N	N	N	-	-
22272	SUF	"25,31"	-	0.5	geld						-	0	0.5	0.5				0	1	0	0	0	1	0	0	0	0	-	0			2	acres		-		-				-			0.5	0.5	0.5	always		none	N	N	N	-	-
22273	SUF	"25,32"	-	1.1	exemption		1				-	0	1.5	1.5				0	6	0	0	0	7	0	0	0	0	-	0			4	acres		-	3	pigs				-	1	0.1	2	1.5	1.5	tre;qr;now		none	N	N	N	-	-
22274	SUF	"25,33"	-	1	geld						-	0.5	0.5	1				0	8	1	0	1	0	0	0	0	0	-	0			2	acres		-		-				-			0.5			now		none	N	N	N	-	-	
22275	SUF	"25,34"	-	2.12	exemption		2				-	1	0.5	1.5				2	3	1	0	0	0	0	0	0	0	-	0				-		-		-		0.25		-	1	0.12	1.5	1.5	1.5	tre;qr;now		none	N	N	N	-	-	
22276	SUF	"25,35"	Desning	5.5	exemption	20	5				-			5				25	0	0	0	0	0	0	0	0	0	-	0	4		3	acres		-		-				-	1	0.5				assessed elsewhere		none	N	N	N	-	-	"Shared statistics: 25,3;35-36;40, valuation recorded in 25,3."
